,Div,Date,Time,HomeTeam,AwayTeam,HomeScore,AwayScore,Result,HomeTeam ID,AwayTeam ID,City,Unnamed: 11,Latitude,Longitude,Avg Temp (in F)
232,I1,2020-02-15,19:45,Atalanta,Roma,2,1,H,SER0,SER13,Bergamo,,45.6982642,9.6772698,51
233,I1,2020-02-16,11:30,Udinese,Verona,0,0,D,SER18,SER19,Udine,,46.0710668,13.2345794,50
234,I1,2020-02-16,14:00,Juventus,Brescia,2,0,H,SER7,SER2,Turin,,45.0703393,7.686864,51
235,I1,2020-02-16,14:00,Sampdoria,Fiorentina,1,5,A,SER14,SER4,Genoa,,44.4056499,8.946256,51
236,I1,2020-02-16,14:00,Sassuolo,Parma,0,1,A,SER15,SER12,Sassuolo,,44.54433,10.7847741,51
237,I1,2020-02-16,17:00,Cagliari,Napoli,0,1,A,SER3,SER11,Cagliari,,39.2238411,9.1216613,55
238,I1,2020-02-16,19:45,Lazio,Inter,2,1,H,SER8,SER6,Rome,,41.9027835,12.4963655,58
239,I1,2020-02-17,19:45,Milan,Torino,1,0,H,SER10,SER17,Milan,,45.4642035,9.189982,50
240,I1,2020-02-21,19:45,Brescia,Napoli,1,2,A,SER2,SER11,Brescia,,45.5415526,10.2118019,51
241,I1,2020-02-22,14:00,Bologna,Udinese,1,1,D,SER1,SER18,Bologna,,44.494887,11.3426162,53
242,I1,2020-02-22,17:00,Spal,Juventus,1,2,A,SER16,SER7,Ferrara,,44.8381237,11.619787,54
243,I1,2020-02-22,19:45,Fiorentina,Milan,1,1,D,SER4,SER10,Florence,,43.7695604,11.2558136,57
244,I1,2020-02-23,11:30,Genoa,Lazio,2,3,A,SER5,SER8,Genoa,,44.4056499,8.946256,51
245,I1,2020-02-23,17:00,Roma,Lecce,4,0,H,SER13,SER9,Rome,,41.9027835,12.4963655,57
246,I1,2020-02-29,14:00,Lazio,Bologna,2,0,H,SER8,SER1,Rome,,41.9027835,12.4963655,53
247,I1,2020-02-29,19:45,Napoli,Torino,2,1,H,SER11,SER17,Naples,,40.8517983,14.26812,55
248,I1,2020-03-01,14:00,Lecce,Atalanta,2,7,A,SER9,SER0,Lecce,,40.3515155,18.1750161,59
249,I1,2020-03-01,17:00,Cagliari,Roma,3,4,A,SER3,SER13,Cagliari,,39.2238411,9.1216613,60
250,I1,2020-03-08,11:30,Parma,Spal,0,1,A,SER12,SER16,Parma,,44.801485,10.3279036,50
251,I1,2020-03-08,14:00,Milan,Genoa,1,2,A,SER10,SER5,Milan,,45.4642035,9.189982,52
252,I1,2020-03-08,14:00,Sampdoria,Verona,2,1,H,SER14,SER19,Genoa,,44.4056499,8.946256,51
253,I1,2020-03-08,17:00,Udinese,Fiorentina,0,0,D,SER18,SER4,Udine,,46.0710668,13.2345794,49
254,I1,2020-03-08,19:45,Juventus,Inter,2,0,H,SER7,SER6,Turin,,45.0703393,7.686864,49
255,I1,2020-03-09,17:30,Sassuolo,Brescia,3,0,H,SER15,SER2,Sassuolo,,44.54433,10.7847741,49
256,I1,2020-06-20,18:30,Torino,Parma,1,1,D,SER17,SER12,Turin,,45.0703393,7.686864,74
257,I1,2020-06-20,20:45,Verona,Cagliari,2,1,H,SER19,SER3,Verona,,45.43838419999999,10.9916215,72
258,I1,2020-06-21,18:30,Atalanta,Sassuolo,4,1,H,SER0,SER15,Bergamo,,45.6982642,9.6772698,76
259,I1,2020-06-21,20:45,Inter,Sampdoria,2,1,H,SER6,SER14,Milan,,45.4642035,9.189982,81
260,I1,2020-06-22,18:30,Fiorentina,Brescia,1,1,D,SER4,SER2,Florence,,43.7695604,11.2558136,84
261,I1,2020-06-22,18:30,Lecce,Milan,1,4,A,SER9,SER10,Lecce,,40.3515155,18.1750161,76
262,I1,2020-06-22,20:45,Bologna,Juventus,0,2,A,SER1,SER7,Bologna,,44.494887,11.3426162,79
263,I1,2020-06-23,18:30,Spal,Cagliari,0,1,A,SER16,SER3,Ferrara,,44.8381237,11.619787,82
264,I1,2020-06-23,18:30,Verona,Napoli,0,2,A,SER19,SER11,Verona,,45.43838419999999,10.9916215,81
265,I1,2020-06-23,20:45,Genoa,Parma,1,4,A,SER5,SER12,Genoa,,44.4056499,8.946256,80
266,I1,2020-06-23,20:45,Torino,Udinese,1,0,H,SER17,SER18,Turin,,45.0703393,7.686864,83
267,I1,2020-06-24,18:30,Inter,Sassuolo,3,3,D,SER6,SER15,Milan,,45.4642035,9.189982,80
268,I1,2020-06-24,20:45,Atalanta,Lazio,3,2,H,SER0,SER8,Bergamo,,45.6982642,9.6772698,77
269,I1,2020-06-24,20:45,Roma,Sampdoria,2,1,H,SER13,SER14,Rome,,41.9027835,12.4963655,84
270,I1,2020-06-26,20:45,Juventus,Lecce,4,0,H,SER7,SER9,Turin,,45.0703393,7.686864,76
271,I1,2020-06-27,16:15,Brescia,Genoa,2,2,D,SER2,SER5,Brescia,,45.5415526,10.2118019,82
272,I1,2020-06-27,18:30,Cagliari,Torino,4,2,H,SER3,SER17,Cagliari,,39.2238411,9.1216613,80
273,I1,2020-06-27,20:45,Lazio,Fiorentina,2,1,H,SER8,SER4,Rome,,41.9027835,12.4963655,86
274,I1,2020-06-28,16:15,Milan,Roma,2,0,H,SER10,SER13,Milan,,45.4642035,9.189982,84
275,I1,2020-06-28,18:30,Napoli,Spal,3,1,H,SER11,SER16,Naples,,40.8517983,14.26812,86
276,I1,2020-06-28,18:30,Sampdoria,Bologna,1,2,A,SER14,SER1,Genoa,,44.4056499,8.946256,78
277,I1,2020-06-28,18:30,Sassuolo,Verona,3,3,D,SER15,SER19,Sassuolo,,44.54433,10.7847741,82
278,I1,2020-06-28,18:30,Udinese,Atalanta,2,3,A,SER18,SER0,Udine,,46.0710668,13.2345794,80
279,I1,2020-06-28,20:45,Parma,Inter,1,2,A,SER12,SER6,Parma,,44.801485,10.3279036,84
280,I1,2020-06-30,18:30,Torino,Lazio,1,2,A,SER17,SER8,Turin,,45.0703393,7.686864,79
281,I1,2020-06-30,20:45,Genoa,Juventus,1,3,A,SER5,SER7,Genoa,,44.4056499,8.946256,76
282,I1,2020-07-01,18:30,Bologna,Cagliari,1,1,D,SER1,SER3,Bologna,,44.494887,11.3426162,85
283,I1,2020-07-01,18:30,Inter,Brescia,6,0,H,SER6,SER2,Milan,,45.4642035,9.189982,82
284,I1,2020-07-01,20:45,Fiorentina,Sassuolo,1,3,A,SER4,SER15,Florence,,43.7695604,11.2558136,84
285,I1,2020-07-01,20:45,Lecce,Sampdoria,1,2,A,SER9,SER14,Lecce,,40.3515155,18.1750161,88
286,I1,2020-07-01,20:45,Spal,Milan,2,2,D,SER16,SER10,Ferrara,,44.8381237,11.619787,84
287,I1,2020-07-01,20:45,Verona,Parma,3,2,H,SER19,SER12,Verona,,45.43838419999999,10.9916215,80
288,I1,2020-07-02,18:30,Atalanta,Napoli,2,0,H,SER0,SER11,Bergamo,,45.6982642,9.6772698,79
289,I1,2020-07-02,20:45,Roma,Udinese,0,2,A,SER13,SER18,Rome,,41.9027835,12.4963655,87
290,I1,2020-07-04,16:15,Juventus,Torino,4,1,H,SER7,SER17,Turin,,45.0703393,7.686864,78
291,I1,2020-07-04,18:30,Sassuolo,Lecce,4,2,H,SER15,SER9,Sassuolo,,44.54433,10.7847741,75
292,I1,2020-07-04,20:45,Lazio,Milan,0,3,A,SER8,SER10,Rome,,41.9027835,12.4963655,82
293,I1,2020-07-05,16:15,Inter,Bologna,1,2,A,SER6,SER1,Milan,,45.4642035,9.189982,84
294,I1,2020-07-05,18:30,Brescia,Verona,2,0,H,SER2,SER19,Brescia,,45.5415526,10.2118019,81
295,I1,2020-07-05,18:30,Cagliari,Atalanta,0,1,A,SER3,SER0,Cagliari,,39.2238411,9.1216613,82
296,I1,2020-07-05,18:30,Parma,Fiorentina,1,2,A,SER12,SER4,Parma,,44.801485,10.3279036,83
297,I1,2020-07-05,18:30,Sampdoria,Spal,3,0,H,SER14,SER16,Genoa,,44.4056499,8.946256,81
298,I1,2020-07-05,18:30,Udinese,Genoa,2,2,D,SER18,SER5,Udine,,46.0710668,13.2345794,78
299,I1,2020-07-05,20:45,Napoli,Roma,2,1,H,SER11,SER13,Naples,,40.8517983,14.26812,84
300,I1,2020-07-07,18:30,Lecce,Lazio,2,1,H,SER9,SER8,Lecce,,40.3515155,18.1750161,83
301,I1,2020-07-07,20:45,Milan,Juventus,4,2,H,SER10,SER7,Milan,,45.4642035,9.189982,69
302,I1,2020-07-08,18:30,Fiorentina,Cagliari,0,0,D,SER4,SER3,Florence,,43.7695604,11.2558136,85
303,I1,2020-07-08,18:30,Genoa,Napoli,1,2,A,SER5,SER11,Genoa,,44.4056499,8.946256,77
304,I1,2020-07-08,20:45,Atalanta,Sampdoria,2,0,H,SER0,SER14,Bergamo,,45.6982642,9.6772698,75
305,I1,2020-07-08,20:45,Bologna,Sassuolo,1,2,A,SER1,SER15,Bologna,,44.494887,11.3426162,77
306,I1,2020-07-08,20:45,Roma,Parma,2,1,H,SER13,SER12,Rome,,41.9027835,12.4963655,84
307,I1,2020-07-08,20:45,Torino,Brescia,3,1,H,SER17,SER2,Turin,,45.0703393,7.686864,77
308,I1,2020-07-09,18:30,Spal,Udinese,0,3,A,SER16,SER18,Ferrara,,44.8381237,11.619787,82
309,I1,2020-07-09,20:45,Verona,Inter,2,2,D,SER19,SER6,Verona,,45.43838419999999,10.9916215,79
310,I1,2020-07-11,16:15,Lazio,Sassuolo,1,2,A,SER8,SER15,Rome,,41.9027835,12.4963655,86
311,I1,2020-07-11,18:30,Brescia,Roma,0,3,A,SER2,SER13,Brescia,,45.5415526,10.2118019,81
312,I1,2020-07-11,20:45,Juventus,Atalanta,2,2,D,SER7,SER0,Turin,,45.0703393,7.686864,80
313,I1,2020-07-12,16:15,Genoa,Spal,2,0,H,SER5,SER16,Genoa,,44.4056499,8.946256,74
314,I1,2020-07-12,18:30,Cagliari,Lecce,0,0,D,SER3,SER9,Cagliari,,39.2238411,9.1216613,87
315,I1,2020-07-12,18:30,Fiorentina,Verona,1,1,D,SER4,SER19,Florence,,43.7695604,11.2558136,80
316,I1,2020-07-12,18:30,Parma,Bologna,2,2,D,SER12,SER1,Parma,,44.801485,10.3279036,75
317,I1,2020-07-12,18:30,Udinese,Sampdoria,1,3,A,SER18,SER14,Udine,,46.0710668,13.2345794,72
318,I1,2020-07-12,20:45,Napoli,Milan,2,2,D,SER11,SER10,Naples,,40.8517983,14.26812,86
319,I1,2020-07-13,20:45,Inter,Torino,3,1,H,SER6,SER17,Milan,,45.4642035,9.189982,74
